 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 3.70000E+06 eV = 1.35973E+05 a.u.
 #
 # WARNING: High-energy factorization with free-atom DF screening.
 #          Absorption, polarization and exchange corrections are
 #          switched off.
 #          Phase shifts are calculated for the bare nucleus.
 #          Scattering amplitudes are not evaluated.
 #
 # Element:  S,  Z =  16,  atomic weight = 3.20660E+01 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 3.39937E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 16
 #
 # Total elastic cross section = 1.06165E-18 cm**2 = 3.79121E-02 a0**2
 # 1st transport cross section = 2.22232E-23 cm**2 = 7.93604E-07 a0**2
 # 2nd transport cross section = 6.32969E-23 cm**2 = 2.26037E-06 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  9.000E+00  6.15583E-03  2.07787E-21  7.42019E-05  0.00000E+00  1.0E-07
  9.100E+00  6.29310E-03  1.98856E-21  7.10128E-05  0.00000E+00  1.0E-07
  9.200E+00  6.43187E-03  1.90401E-21  6.79935E-05  0.00000E+00  1.0E-07
  9.300E+00  6.57214E-03  1.82391E-21  6.51332E-05  0.00000E+00  1.0E-07
  9.400E+00  6.71392E-03  1.74799E-21  6.24220E-05  0.00000E+00  1.0E-07
  9.500E+00  6.85720E-03  1.67599E-21  5.98506E-05  0.00000E+00  1.0E-07
  9.600E+00  7.00198E-03  1.60766E-21  5.74106E-05  0.00000E+00  1.0E-07
  9.700E+00  7.14827E-03  1.54278E-21  5.50938E-05  0.00000E+00  1.0E-07
  9.800E+00  7.29605E-03  1.48115E-21  5.28930E-05  0.00000E+00  1.0E-07
  9.900E+00  7.44534E-03  1.42258E-21  5.08011E-05  0.00000E+00  1.0E-07
  1.000E+01  7.59612E-03  1.36687E-21  4.88118E-05  0.00000E+00  1.0E-07
  1.025E+01  7.97965E-03  1.23910E-21  4.42492E-05  0.00000E+00  1.0E-07
  1.050E+01  8.37255E-03  1.12595E-21  4.02083E-05  0.00000E+00  1.0E-07
  1.075E+01  8.77480E-03  1.02544E-21  3.66190E-05  0.00000E+00  1.0E-07
  1.100E+01  9.18641E-03  9.35899E-22  3.34215E-05  0.00000E+00  1.0E-07
  1.125E+01  9.60736E-03  8.55941E-22  3.05662E-05  0.00000E+00  1.0E-07
  1.150E+01  1.00376E-02  7.84359E-22  2.80100E-05  0.00000E+00  1.0E-07
  1.175E+01  1.04773E-02  7.20120E-22  2.57160E-05  0.00000E+00  1.0E-07
  1.200E+01  1.09262E-02  6.62337E-22  2.36525E-05  0.00000E+00  1.0E-07
  1.225E+01  1.13844E-02  6.10246E-22  2.17923E-05  0.00000E+00  1.0E-07
  1.250E+01  1.18520E-02  5.63186E-22  2.01117E-05  0.00000E+00  1.0E-07
  1.275E+01  1.23288E-02  5.20585E-22  1.85904E-05  0.00000E+00  1.0E-07
  1.300E+01  1.28150E-02  4.81944E-22  1.72105E-05  0.00000E+00  1.0E-07
  1.325E+01  1.33104E-02  4.46830E-22  1.59566E-05  0.00000E+00  1.0E-07
  1.350E+01  1.38150E-02  4.14862E-22  1.48150E-05  0.00000E+00  1.0E-07
  1.375E+01  1.43290E-02  3.85708E-22  1.37739E-05  0.00000E+00  1.0E-07
  1.400E+01  1.48521E-02  3.59076E-22  1.28228E-05  0.00000E+00  1.0E-07
  1.425E+01  1.53845E-02  3.34707E-22  1.19526E-05  0.00000E+00  1.0E-07
  1.450E+01  1.59262E-02  3.12375E-22  1.11551E-05  0.00000E+00  1.0E-07
  1.475E+01  1.64770E-02  2.91878E-22  1.04232E-05  0.00000E+00  1.0E-07
  1.500E+01  1.70371E-02  2.73038E-22  9.75037E-06  0.00000E+00  1.0E-07
  1.525E+01  1.76063E-02  2.55697E-22  9.13110E-06  0.00000E+00  1.0E-07
  1.550E+01  1.81848E-02  2.39713E-22  8.56032E-06  0.00000E+00  1.0E-07
  1.575E+01  1.87724E-02  2.24962E-22  8.03353E-06  0.00000E+00  1.0E-07
  1.600E+01  1.93692E-02  2.11330E-22  7.54672E-06  0.00000E+00  1.0E-07
  1.625E+01  1.99751E-02  1.98716E-22  7.09629E-06  0.00000E+00  1.0E-07
  1.650E+01  2.05901E-02  1.87032E-22  6.67903E-06  0.00000E+00  1.0E-07
  1.675E+01  2.12143E-02  1.76195E-22  6.29205E-06  0.00000E+00  1.0E-07
  1.700E+01  2.18476E-02  1.66134E-22  5.93274E-06  0.00000E+00  1.0E-07
  1.725E+01  2.24900E-02  1.56781E-22  5.59876E-06  0.00000E+00  1.0E-07
  1.750E+01  2.31415E-02  1.48079E-22  5.28800E-06  0.00000E+00  1.0E-07
  1.775E+01  2.38021E-02  1.39973E-22  4.99853E-06  0.00000E+00  1.0E-07
  1.800E+01  2.44717E-02  1.32415E-22  4.72864E-06  0.00000E+00  1.0E-07
  1.825E+01  2.51504E-02  1.25362E-22  4.47674E-06  0.00000E+00  1.0E-07
  1.850E+01  2.58382E-02  1.18772E-22  4.24143E-06  0.00000E+00  1.0E-07
  1.875E+01  2.65349E-02  1.12611E-22  4.02140E-06  0.00000E+00  1.0E-07
  1.900E+01  2.72407E-02  1.06844E-22  3.81547E-06  0.00000E+00  1.0E-07
  1.925E+01  2.79555E-02  1.01442E-22  3.62257E-06  0.00000E+00  1.0E-07
  1.950E+01  2.86793E-02  9.63784E-23  3.44174E-06  0.00000E+00  1.0E-07
  1.975E+01  2.94120E-02  9.16269E-23  3.27206E-06  0.00000E+00  1.0E-07
  2.000E+01  3.01537E-02  8.71650E-23  3.11272E-06  0.00000E+00  1.0E-07
  2.025E+01  3.09043E-02  8.29718E-23  2.96298E-06  0.00000E+00  1.0E-07
  2.050E+01  3.16639E-02  7.90280E-23  2.82214E-06  0.00000E+00  1.0E-07
  2.075E+01  3.24324E-02  7.53160E-23  2.68958E-06  0.00000E+00  1.0E-07
  2.100E+01  3.32098E-02  7.18197E-23  2.56473E-06  0.00000E+00  1.0E-07
  2.125E+01  3.39961E-02  6.85242E-23  2.44704E-06  0.00000E+00  1.0E-07
  2.150E+01  3.47912E-02  6.54157E-23  2.33604E-06  0.00000E+00  1.0E-07
  2.175E+01  3.55952E-02  6.24817E-23  2.23126E-06  0.00000E+00  1.0E-07
  2.200E+01  3.64081E-02  5.97105E-23  2.13230E-06  0.00000E+00  1.0E-07
  2.225E+01  3.72297E-02  5.70913E-23  2.03877E-06  0.00000E+00  1.0E-07
  2.250E+01  3.80602E-02  5.46143E-23  1.95031E-06  0.00000E+00  1.0E-07
  2.275E+01  3.88995E-02  5.22703E-23  1.86661E-06  0.00000E+00  1.0E-07
  2.300E+01  3.97476E-02  5.00508E-23  1.78735E-06  0.00000E+00  1.0E-07
  2.325E+01  4.06044E-02  4.79479E-23  1.71225E-06  0.00000E+00  1.0E-07
  2.350E+01  4.14700E-02  4.59544E-23  1.64106E-06  0.00000E+00  1.0E-07
  2.375E+01  4.23443E-02  4.40634E-23  1.57353E-06  0.00000E+00  1.0E-07
  2.400E+01  4.32273E-02  4.22688E-23  1.50945E-06  0.00000E+00  1.0E-07
  2.425E+01  4.41190E-02  4.05646E-23  1.44859E-06  0.00000E+00  1.0E-07
  2.450E+01  4.50194E-02  3.89455E-23  1.39077E-06  0.00000E+00  1.0E-07
  2.475E+01  4.59284E-02  3.74063E-23  1.33580E-06  0.00000E+00  1.0E-07
  2.500E+01  4.68461E-02  3.59425E-23  1.28353E-06  0.00000E+00  1.0E-07
  2.550E+01  4.87074E-02  3.32234E-23  1.18643E-06  0.00000E+00  1.0E-07
  2.600E+01  5.06030E-02  3.07567E-23  1.09834E-06  0.00000E+00  1.0E-07
  2.650E+01  5.25328E-02  2.85146E-23  1.01827E-06  0.00000E+00  1.0E-07
  2.700E+01  5.44967E-02  2.64730E-23  9.45368E-07  0.00000E+00  1.0E-07
  2.750E+01  5.64946E-02  2.46108E-23  8.78867E-07  0.00000E+00  1.0E-07
  2.800E+01  5.85262E-02  2.29093E-23  8.18107E-07  0.00000E+00  1.0E-07
  2.850E+01  6.05914E-02  2.13522E-23  7.62502E-07  0.00000E+00  1.0E-07
  2.900E+01  6.26901E-02  1.99250E-23  7.11536E-07  0.00000E+00  1.0E-07
  2.950E+01  6.48222E-02  1.86150E-23  6.64752E-07  0.00000E+00  1.0E-07
  3.000E+01  6.69873E-02  1.74106E-23  6.21744E-07  0.00000E+00  1.0E-07
  3.050E+01  6.91854E-02  1.63019E-23  5.82152E-07  0.00000E+00  1.0E-07
  3.100E+01  7.14163E-02  1.52799E-23  5.45655E-07  0.00000E+00  1.0E-07
  3.150E+01  7.36799E-02  1.43366E-23  5.11968E-07  0.00000E+00  1.0E-07
  3.200E+01  7.59760E-02  1.34647E-23  4.80833E-07  0.00000E+00  1.0E-07
  3.250E+01  7.83043E-02  1.26579E-23  4.52023E-07  0.00000E+00  1.0E-07
  3.300E+01  8.06647E-02  1.19105E-23  4.25332E-07  0.00000E+00  1.0E-07
  3.350E+01  8.30571E-02  1.12172E-23  4.00575E-07  0.00000E+00  1.0E-07
  3.400E+01  8.54812E-02  1.05735E-23  3.77587E-07  0.00000E+00  1.0E-07
  3.450E+01  8.79369E-02  9.97514E-24  3.56219E-07  0.00000E+00  1.0E-07
  3.500E+01  9.04240E-02  9.41831E-24  3.36334E-07  0.00000E+00  1.0E-07
  3.550E+01  9.29422E-02  8.89963E-24  3.17811E-07  0.00000E+00  1.0E-07
  3.600E+01  9.54915E-02  8.41599E-24  3.00540E-07  0.00000E+00  1.0E-07
  3.650E+01  9.80716E-02  7.96459E-24  2.84421E-07  0.00000E+00  1.0E-07
  3.700E+01  1.00682E-01  7.54289E-24  2.69362E-07  0.00000E+00  1.0E-07
  3.750E+01  1.03323E-01  7.14857E-24  2.55280E-07  0.00000E+00  1.0E-07
  3.800E+01  1.05995E-01  6.77953E-24  2.42101E-07  0.00000E+00  1.0E-07
  3.850E+01  1.08696E-01  6.43385E-24  2.29757E-07  0.00000E+00  1.0E-07
  3.900E+01  1.11427E-01  6.10977E-24  2.18184E-07  0.00000E+00  1.0E-07
  3.950E+01  1.14188E-01  5.80569E-24  2.07325E-07  0.00000E+00  1.0E-07
  4.000E+01  1.16978E-01  5.52015E-24  1.97128E-07  0.00000E+00  1.0E-07
  4.050E+01  1.19797E-01  5.25182E-24  1.87546E-07  0.00000E+00  1.0E-07
  4.100E+01  1.22645E-01  4.99946E-24  1.78534E-07  0.00000E+00  1.0E-07
  4.150E+01  1.25522E-01  4.76195E-24  1.70052E-07  0.00000E+00  1.0E-07
  4.200E+01  1.28428E-01  4.53824E-24  1.62064E-07  0.00000E+00  1.0E-07
  4.250E+01  1.31361E-01  4.32740E-24  1.54534E-07  0.00000E+00  1.0E-07
  4.300E+01  1.34323E-01  4.12853E-24  1.47433E-07  0.00000E+00  1.0E-07
  4.350E+01  1.37313E-01  3.94084E-24  1.40730E-07  0.00000E+00  1.0E-07
  4.400E+01  1.40330E-01  3.76359E-24  1.34400E-07  0.00000E+00  1.0E-07
  4.450E+01  1.43375E-01  3.59607E-24  1.28418E-07  0.00000E+00  1.0E-07
  4.500E+01  1.46447E-01  3.43767E-24  1.22761E-07  0.00000E+00  1.0E-07
  4.550E+01  1.49545E-01  3.28778E-24  1.17409E-07  0.00000E+00  1.0E-07
  4.600E+01  1.52671E-01  3.14588E-24  1.12341E-07  0.00000E+00  1.0E-07
  4.650E+01  1.55823E-01  3.01145E-24  1.07541E-07  0.00000E+00  1.0E-07
  4.700E+01  1.59001E-01  2.88402E-24  1.02990E-07  0.00000E+00  1.0E-07
  4.750E+01  1.62205E-01  2.76317E-24  9.86746E-08  0.00000E+00  1.0E-07
  4.800E+01  1.65435E-01  2.64849E-24  9.45794E-08  0.00000E+00  1.0E-07
  4.850E+01  1.68690E-01  2.53961E-24  9.06912E-08  0.00000E+00  1.0E-07
  4.900E+01  1.71970E-01  2.43618E-24  8.69977E-08  0.00000E+00  1.0E-07
  4.950E+01  1.75276E-01  2.33788E-24  8.34873E-08  0.00000E+00  1.0E-07
  5.000E+01  1.78606E-01  2.24441E-24  8.01492E-08  0.00000E+00  1.0E-07
  5.050E+01  1.81961E-01  2.15548E-24  7.69735E-08  0.00000E+00  1.0E-07
  5.100E+01  1.85340E-01  2.07083E-24  7.39506E-08  0.00000E+00  1.0E-07
  5.150E+01  1.88743E-01  1.99022E-24  7.10720E-08  0.00000E+00  1.0E-07
  5.200E+01  1.92169E-01  1.91342E-24  6.83295E-08  0.00000E+00  1.0E-07
  5.250E+01  1.95619E-01  1.84022E-24  6.57154E-08  0.00000E+00  1.0E-07
  5.300E+01  1.99092E-01  1.77041E-24  6.32226E-08  0.00000E+00  1.0E-07
  5.350E+01  2.02589E-01  1.70382E-24  6.08445E-08  0.00000E+00  1.0E-07
  5.400E+01  2.06107E-01  1.64026E-24  5.85747E-08  0.00000E+00  1.0E-07
  5.450E+01  2.09649E-01  1.57957E-24  5.64075E-08  0.00000E+00  1.0E-07
  5.500E+01  2.13212E-01  1.52160E-24  5.43373E-08  0.00000E+00  1.0E-07
  5.550E+01  2.16797E-01  1.46620E-24  5.23590E-08  0.00000E+00  1.0E-07
  5.600E+01  2.20404E-01  1.41324E-24  5.04678E-08  0.00000E+00  1.0E-07
  5.650E+01  2.24032E-01  1.36259E-24  4.86590E-08  0.00000E+00  1.0E-07
  5.700E+01  2.27680E-01  1.31413E-24  4.69286E-08  0.00000E+00  1.0E-07
  5.750E+01  2.31350E-01  1.26776E-24  4.52724E-08  0.00000E+00  1.0E-07
  5.800E+01  2.35040E-01  1.22335E-24  4.36867E-08  0.00000E+00  1.0E-07
  5.850E+01  2.38751E-01  1.18082E-24  4.21678E-08  0.00000E+00  1.0E-07
  5.900E+01  2.42481E-01  1.14007E-24  4.07126E-08  0.00000E+00  1.0E-07
  5.950E+01  2.46231E-01  1.10101E-24  3.93178E-08  0.00000E+00  1.0E-07
  6.000E+01  2.50000E-01  1.06356E-24  3.79804E-08  0.00000E+00  1.0E-07
  6.050E+01  2.53788E-01  1.02764E-24  3.66977E-08  0.00000E+00  1.0E-07
  6.100E+01  2.57595E-01  9.93177E-25  3.54670E-08  0.00000E+00  1.0E-07
  6.150E+01  2.61421E-01  9.60100E-25  3.42858E-08  0.00000E+00  1.0E-07
  6.200E+01  2.65264E-01  9.28344E-25  3.31518E-08  0.00000E+00  1.0E-07
  6.250E+01  2.69126E-01  8.97846E-25  3.20627E-08  0.00000E+00  1.0E-07
  6.300E+01  2.73005E-01  8.68547E-25  3.10164E-08  0.00000E+00  1.0E-07
  6.350E+01  2.76901E-01  8.40391E-25  3.00109E-08  0.00000E+00  1.0E-07
  6.400E+01  2.80814E-01  8.13325E-25  2.90444E-08  0.00000E+00  1.0E-07
  6.450E+01  2.84744E-01  7.87300E-25  2.81150E-08  0.00000E+00  1.0E-07
  6.500E+01  2.88691E-01  7.62269E-25  2.72211E-08  0.00000E+00  1.0E-07
  6.550E+01  2.92653E-01  7.38185E-25  2.63611E-08  0.00000E+00  1.0E-07
  6.600E+01  2.96632E-01  7.15008E-25  2.55334E-08  0.00000E+00  1.0E-07
  6.650E+01  3.00625E-01  6.92696E-25  2.47366E-08  0.00000E+00  1.0E-07
  6.700E+01  3.04634E-01  6.71212E-25  2.39694E-08  0.00000E+00  1.0E-07
  6.750E+01  3.08658E-01  6.50519E-25  2.32305E-08  0.00000E+00  1.0E-07
  6.800E+01  3.12697E-01  6.30582E-25  2.25185E-08  0.00000E+00  1.0E-07
  6.850E+01  3.16749E-01  6.11370E-25  2.18324E-08  0.00000E+00  1.0E-07
  6.900E+01  3.20816E-01  5.92851E-25  2.11711E-08  0.00000E+00  1.0E-07
  6.950E+01  3.24896E-01  5.74995E-25  2.05334E-08  0.00000E+00  1.0E-07
  7.000E+01  3.28990E-01  5.57774E-25  1.99185E-08  0.00000E+00  1.0E-07
  7.050E+01  3.33097E-01  5.41162E-25  1.93252E-08  0.00000E+00  1.0E-07
  7.100E+01  3.37216E-01  5.25133E-25  1.87528E-08  0.00000E+00  1.0E-07
  7.150E+01  3.41348E-01  5.09664E-25  1.82004E-08  0.00000E+00  1.0E-07
  7.200E+01  3.45492E-01  4.94730E-25  1.76671E-08  0.00000E+00  1.0E-07
  7.250E+01  3.49647E-01  4.80311E-25  1.71522E-08  0.00000E+00  1.0E-07
  7.300E+01  3.53814E-01  4.66384E-25  1.66549E-08  0.00000E+00  1.0E-07
  7.350E+01  3.57992E-01  4.52932E-25  1.61745E-08  0.00000E+00  1.0E-07
  7.400E+01  3.62181E-01  4.39933E-25  1.57103E-08  0.00000E+00  1.0E-07
  7.450E+01  3.66381E-01  4.27371E-25  1.52617E-08  0.00000E+00  1.0E-07
  7.500E+01  3.70590E-01  4.15228E-25  1.48281E-08  0.00000E+00  1.0E-07
  7.550E+01  3.74810E-01  4.03488E-25  1.44088E-08  0.00000E+00  1.0E-07
  7.600E+01  3.79039E-01  3.92134E-25  1.40034E-08  0.00000E+00  1.0E-07
  7.650E+01  3.83277E-01  3.81152E-25  1.36112E-08  0.00000E+00  1.0E-07
  7.700E+01  3.87524E-01  3.70528E-25  1.32318E-08  0.00000E+00  1.0E-07
  7.750E+01  3.91780E-01  3.60248E-25  1.28647E-08  0.00000E+00  1.0E-07
  7.800E+01  3.96044E-01  3.50298E-25  1.25094E-08  0.00000E+00  1.0E-07
  7.850E+01  4.00316E-01  3.40666E-25  1.21654E-08  0.00000E+00  1.0E-07
  7.900E+01  4.04596E-01  3.31341E-25  1.18324E-08  0.00000E+00  1.0E-07
  7.950E+01  4.08882E-01  3.22310E-25  1.15099E-08  0.00000E+00  1.0E-07
  8.000E+01  4.13176E-01  3.13563E-25  1.11975E-08  0.00000E+00  1.0E-07
  8.050E+01  4.17476E-01  3.05089E-25  1.08949E-08  0.00000E+00  1.0E-07
  8.100E+01  4.21783E-01  2.96879E-25  1.06017E-08  0.00000E+00  1.0E-07
  8.150E+01  4.26095E-01  2.88922E-25  1.03176E-08  0.00000E+00  1.0E-07
  8.200E+01  4.30413E-01  2.81209E-25  1.00422E-08  0.00000E+00  1.0E-07
  8.250E+01  4.34737E-01  2.73733E-25  9.77517E-09  0.00000E+00  1.0E-07
  8.300E+01  4.39065E-01  2.66483E-25  9.51629E-09  0.00000E+00  1.0E-07
  8.350E+01  4.43398E-01  2.59453E-25  9.26522E-09  0.00000E+00  1.0E-07
  8.400E+01  4.47736E-01  2.52633E-25  9.02171E-09  0.00000E+00  1.0E-07
  8.450E+01  4.52077E-01  2.46018E-25  8.78547E-09  0.00000E+00  1.0E-07
  8.500E+01  4.56422E-01  2.39599E-25  8.55625E-09  0.00000E+00  1.0E-07
  8.550E+01  4.60770E-01  2.33371E-25  8.33382E-09  0.00000E+00  1.0E-07
  8.600E+01  4.65122E-01  2.27325E-25  8.11792E-09  0.00000E+00  1.0E-07
  8.650E+01  4.69476E-01  2.21456E-25  7.90835E-09  0.00000E+00  1.0E-07
  8.700E+01  4.73832E-01  2.15759E-25  7.70488E-09  0.00000E+00  1.0E-07
  8.750E+01  4.78190E-01  2.10226E-25  7.50731E-09  0.00000E+00  1.0E-07
  8.800E+01  4.82550E-01  2.04853E-25  7.31542E-09  0.00000E+00  1.0E-07
  8.850E+01  4.86912E-01  1.99634E-25  7.12904E-09  0.00000E+00  1.0E-07
  8.900E+01  4.91274E-01  1.94563E-25  6.94798E-09  0.00000E+00  1.0E-07
  8.950E+01  4.95637E-01  1.89637E-25  6.77206E-09  0.00000E+00  1.0E-07
  9.000E+01  5.00000E-01  1.84850E-25  6.60110E-09  0.00000E+00  1.0E-07
  9.050E+01  5.04363E-01  1.80197E-25  6.43496E-09  0.00000E+00  1.0E-07
  9.100E+01  5.08726E-01  1.75675E-25  6.27346E-09  0.00000E+00  1.0E-07
  9.150E+01  5.13088E-01  1.71278E-25  6.11645E-09  0.00000E+00  1.0E-07
  9.200E+01  5.17450E-01  1.67003E-25  5.96380E-09  0.00000E+00  1.0E-07
  9.250E+01  5.21810E-01  1.62847E-25  5.81536E-09  0.00000E+00  1.0E-07
  9.300E+01  5.26168E-01  1.58804E-25  5.67098E-09  0.00000E+00  1.0E-07
  9.350E+01  5.30524E-01  1.54871E-25  5.53056E-09  0.00000E+00  1.0E-07
  9.400E+01  5.34878E-01  1.51046E-25  5.39395E-09  0.00000E+00  1.0E-07
  9.450E+01  5.39230E-01  1.47324E-25  5.26104E-09  0.00000E+00  1.0E-07
  9.500E+01  5.43578E-01  1.43702E-25  5.13171E-09  0.00000E+00  1.0E-07
  9.550E+01  5.47923E-01  1.40178E-25  5.00584E-09  0.00000E+00  1.0E-07
  9.600E+01  5.52264E-01  1.36747E-25  4.88334E-09  0.00000E+00  1.0E-07
  9.650E+01  5.56602E-01  1.33408E-25  4.76410E-09  0.00000E+00  1.0E-07
  9.700E+01  5.60935E-01  1.30157E-25  4.64801E-09  0.00000E+00  1.0E-07
  9.750E+01  5.65263E-01  1.26992E-25  4.53497E-09  0.00000E+00  1.0E-07
  9.800E+01  5.69587E-01  1.23910E-25  4.42491E-09  0.00000E+00  1.0E-07
  9.850E+01  5.73905E-01  1.20908E-25  4.31772E-09  0.00000E+00  1.0E-07
  9.900E+01  5.78217E-01  1.17985E-25  4.21331E-09  0.00000E+00  1.0E-07
  9.950E+01  5.82524E-01  1.15137E-25  4.11161E-09  0.00000E+00  1.0E-07
  1.000E+02  5.86824E-01  1.12362E-25  4.01253E-09  0.00000E+00  1.0E-07
  1.005E+02  5.91118E-01  1.09659E-25  3.91600E-09  0.00000E+00  1.0E-07
  1.010E+02  5.95404E-01  1.07025E-25  3.82194E-09  0.00000E+00  1.0E-07
  1.015E+02  5.99684E-01  1.04458E-25  3.73027E-09  0.00000E+00  1.0E-07
  1.020E+02  6.03956E-01  1.01956E-25  3.64093E-09  0.00000E+00  1.0E-07
  1.025E+02  6.08220E-01  9.95178E-26  3.55384E-09  0.00000E+00  1.0E-07
  1.030E+02  6.12476E-01  9.71405E-26  3.46895E-09  0.00000E+00  1.0E-07
  1.035E+02  6.16723E-01  9.48229E-26  3.38619E-09  0.00000E+00  1.0E-07
  1.040E+02  6.20961E-01  9.25631E-26  3.30549E-09  0.00000E+00  1.0E-07
  1.045E+02  6.25190E-01  9.03595E-26  3.22680E-09  0.00000E+00  1.0E-07
  1.050E+02  6.29410E-01  8.82106E-26  3.15006E-09  0.00000E+00  1.0E-07
  1.055E+02  6.33619E-01  8.61147E-26  3.07521E-09  0.00000E+00  1.0E-07
  1.060E+02  6.37819E-01  8.40703E-26  3.00220E-09  0.00000E+00  1.0E-07
  1.065E+02  6.42008E-01  8.20760E-26  2.93099E-09  0.00000E+00  1.0E-07
  1.070E+02  6.46186E-01  8.01304E-26  2.86151E-09  0.00000E+00  1.0E-07
  1.075E+02  6.50353E-01  7.82322E-26  2.79372E-09  0.00000E+00  1.0E-07
  1.080E+02  6.54508E-01  7.63799E-26  2.72758E-09  0.00000E+00  1.0E-07
  1.085E+02  6.58652E-01  7.45724E-26  2.66303E-09  0.00000E+00  1.0E-07
  1.090E+02  6.62784E-01  7.28084E-26  2.60003E-09  0.00000E+00  1.0E-07
  1.095E+02  6.66903E-01  7.10867E-26  2.53855E-09  0.00000E+00  1.0E-07
  1.100E+02  6.71010E-01  6.94061E-26  2.47854E-09  0.00000E+00  1.0E-07
  1.105E+02  6.75104E-01  6.77656E-26  2.41995E-09  0.00000E+00  1.0E-07
  1.110E+02  6.79184E-01  6.61640E-26  2.36276E-09  0.00000E+00  1.0E-07
  1.115E+02  6.83251E-01  6.46003E-26  2.30692E-09  0.00000E+00  1.0E-07
  1.120E+02  6.87303E-01  6.30735E-26  2.25240E-09  0.00000E+00  1.0E-07
  1.125E+02  6.91342E-01  6.15826E-26  2.19916E-09  0.00000E+00  1.0E-07
  1.130E+02  6.95366E-01  6.01267E-26  2.14716E-09  0.00000E+00  1.0E-07
  1.135E+02  6.99375E-01  5.87048E-26  2.09639E-09  0.00000E+00  1.0E-07
  1.140E+02  7.03368E-01  5.73159E-26  2.04679E-09  0.00000E+00  1.0E-07
  1.145E+02  7.07347E-01  5.59594E-26  1.99835E-09  0.00000E+00  1.0E-07
  1.150E+02  7.11309E-01  5.46342E-26  1.95102E-09  0.00000E+00  1.0E-07
  1.155E+02  7.15256E-01  5.33397E-26  1.90479E-09  0.00000E+00  1.0E-07
  1.160E+02  7.19186E-01  5.20749E-26  1.85963E-09  0.00000E+00  1.0E-07
  1.165E+02  7.23099E-01  5.08392E-26  1.81550E-09  0.00000E+00  1.0E-07
  1.170E+02  7.26995E-01  4.96317E-26  1.77238E-09  0.00000E+00  1.0E-07
  1.175E+02  7.30874E-01  4.84518E-26  1.73025E-09  0.00000E+00  1.0E-07
  1.180E+02  7.34736E-01  4.72988E-26  1.68907E-09  0.00000E+00  1.0E-07
  1.185E+02  7.38579E-01  4.61720E-26  1.64883E-09  0.00000E+00  1.0E-07
  1.190E+02  7.42405E-01  4.50707E-26  1.60950E-09  0.00000E+00  1.0E-07
  1.195E+02  7.46212E-01  4.39942E-26  1.57106E-09  0.00000E+00  1.0E-07
  1.200E+02  7.50000E-01  4.29421E-26  1.53349E-09  0.00000E+00  1.0E-07
  1.205E+02  7.53769E-01  4.19136E-26  1.49676E-09  0.00000E+00  1.0E-07
  1.210E+02  7.57519E-01  4.09081E-26  1.46086E-09  0.00000E+00  1.0E-07
  1.215E+02  7.61249E-01  3.99252E-26  1.42575E-09  0.00000E+00  1.0E-07
  1.220E+02  7.64960E-01  3.89642E-26  1.39144E-09  0.00000E+00  1.0E-07
  1.225E+02  7.68650E-01  3.80246E-26  1.35788E-09  0.00000E+00  1.0E-07
  1.230E+02  7.72320E-01  3.71059E-26  1.32508E-09  0.00000E+00  1.0E-07
  1.235E+02  7.75968E-01  3.62076E-26  1.29300E-09  0.00000E+00  1.0E-07
  1.240E+02  7.79596E-01  3.53292E-26  1.26163E-09  0.00000E+00  1.0E-07
  1.245E+02  7.83203E-01  3.44702E-26  1.23095E-09  0.00000E+00  1.0E-07
  1.250E+02  7.86788E-01  3.36302E-26  1.20096E-09  0.00000E+00  1.0E-07
  1.255E+02  7.90351E-01  3.28087E-26  1.17162E-09  0.00000E+00  1.0E-07
  1.260E+02  7.93893E-01  3.20052E-26  1.14293E-09  0.00000E+00  1.0E-07
  1.265E+02  7.97411E-01  3.12194E-26  1.11487E-09  0.00000E+00  1.0E-07
  1.270E+02  8.00908E-01  3.04508E-26  1.08742E-09  0.00000E+00  1.0E-07
  1.275E+02  8.04381E-01  2.96991E-26  1.06057E-09  0.00000E+00  1.0E-07
  1.280E+02  8.07831E-01  2.89637E-26  1.03431E-09  0.00000E+00  1.0E-07
  1.285E+02  8.11257E-01  2.82444E-26  1.00863E-09  0.00000E+00  1.0E-07
  1.290E+02  8.14660E-01  2.75409E-26  9.83502E-10  0.00000E+00  1.0E-07
  1.295E+02  8.18039E-01  2.68526E-26  9.58923E-10  0.00000E+00  1.0E-07
  1.300E+02  8.21394E-01  2.61793E-26  9.34880E-10  0.00000E+00  1.0E-07
  1.305E+02  8.24724E-01  2.55207E-26  9.11359E-10  0.00000E+00  1.0E-07
  1.310E+02  8.28030E-01  2.48763E-26  8.88349E-10  0.00000E+00  1.0E-07
  1.315E+02  8.31310E-01  2.42460E-26  8.65839E-10  0.00000E+00  1.0E-07
  1.320E+02  8.34565E-01  2.36293E-26  8.43817E-10  0.00000E+00  1.0E-07
  1.325E+02  8.37795E-01  2.30260E-26  8.22273E-10  0.00000E+00  1.0E-07
